Case Number,Account Name,Person Type,message,Score,Review,Correct/Incorrect
TS002081585,"Azteca Foods, Inc.",Customer,"<p>?</p><p>I am wondering if the PER was even referred to.&nbsp;I guess I shouldn?t have given you the example because all that happened was that was an attempt to copy it.&nbsp;I am not a programmer so when&nbsp;a statement looks like this:</p><p>//Single Source</p><p>if left($850. #&zwnj;&nbsp;&nbsp;please see map for the rest of the instructions.</p><p>&nbsp;</p><p></p><p>I don?t know what to tell you so that Gordon puts out ?NORMAL? as the order type.&nbsp;This map should not have references to these two customers.&nbsp;It is a map for GORDON FOODS.&nbsp;This is clearly stated on PER 24, which really makes me think it wasn?t looked at.</p><p></p><p>So if I have to tear these instructions apart line by line, who is really doing the mapping?</p><p>&nbsp;</p><p></p><p>Now you want me to do another PER to fix this.&nbsp;Look at line 29, there is the first problem,</p><p>When you are putting the rules together for the header, I put a picture of it in the email, it wouldn't transfer here so again you will need to look at the map.</p><p></p><p>You lost two spaces here on the GFS line.&nbsp;&nbsp;</p><p>This is throwing the document type and the purchase order number off.&nbsp;So to try and test it I had to add 2 spaces before the 850 and subtract 2 after the purchase order</p><p></p><p>&nbsp;</p><p></p><p>I gave you this as a name and qualifier 14 and GRD_FDS880</p><p></p><p>Bu it wasn?t used.&nbsp;I also think in the documentation I provided they were different for testing.&nbsp;I don?t care but they are going to care when I send the wrong ID?s back to them.&nbsp;*ZZ*TST1GORDONFOODS are their testing ID?s</p><p></p><p>&nbsp;</p><p></p><p>In the PO1:&nbsp;PO1*0003*5*EA*8.2500**VN*71370*IN*116701*UA*009390116703*UK*10093901167030</p><p></p><p>PID*F****TORTILLA 12IN HONEY WHEAT 6/12CT GRSZ</p><p></p><p>REF*W9*100/1</p><p></p><p>&nbsp;</p><p></p><p>The customer part number is coming in, I need the VN number to be returned to us with the UA for the UPC.</p><p></p><p>&nbsp;</p><p></p><p>This is all I can visually see at this point.&nbsp;As I said I cannot import this into our system&nbsp;to check anything else at this point.</p><p></p><p>&nbsp;</p><p></p><p>What are your thoughts??</p>",-0.9369205746168303,,
TS001676747,"New Era Cap Co., Inc.",Customer,"Thank you, I ran some tests. I am waiting on the business to confirm.

Lizz?
",-0.6465574025965837,,
TS001931703,CEVA LOGISTICS,Customer,"Waiting approval?
",-0.8272388736369345,,
TS001522495,Phadia AB,Customer,"Hi Rajni,
there is another test file in CTE from March
PID:
fc16d782-467e-4a37-875a-1612f63adbdf

//HP
?
",-0.7483487340396529,,
TS001818952,Hirschvogel Inc,Customer,"Hello Prabakar, 
please move to production
thanks
",-0.633572085111558,,
TS002048863,Toto USA Inc,Customer,"Please move this into production.  Let me know when it has been moved.


Mitch
",-0.9352890431190731,,
TS001522495,Phadia AB,Customer,"Hi Rajni
the 850 Format sent to our server should be the same as for SONIC for instance?
I have asked Riju Goyal for assistance

//HP
",-0.5466621014593909,,
TS001818952,Hirschvogel Inc,Customer,"Hello,

output file looks good, thanks! I suppose the sgement EDI_DC40 will be added automatically in prod.?

BR
Matthias Zimmermann


",0.7445774182199105,,
TS002048863,Toto USA Inc,Customer,"Please let me know when I can test

Thanks,

Mitch
",-0.9564525269831347,,
TS002144664,"Schneider Enterprise Resources, LLC",Customer,"Thank you Madhu! BluJay and Schneider confirm that Prod setups are also complete. We will be monitoring for activity and I will reach out if any issues or concerns. Have a great day! Liz
",0.8911407522837479,,
TS001676747,"New Era Cap Co., Inc.",Customer,"Hello,

 I made a mistake.

Please only add  .25   not based on the quantity of caps. In this test there are 2 caps (15.88) add .25  sending total of 16.13  not 16.38. Sorry this was my fault.

Process ID d377c88a-a953-41be-923c-4f788c78c879

Thanks
Lizz
?
",-0.9820821323284814,,
TS001263588,Krono Services GmbH,Customer,"Hi, feedback from TP:
TDT+20++30+31+:::NAME+++:::KENN'
populate from E1EDKT1(TRAN) NAME is first E1EDKT2; KENN is second E1EDKT2
Cheers, Thomas

",-0.7566275545157348,,
TS001522495,Phadia AB,Customer,"<p>Hi Rajni,</p><p>had a look at the order which arrived in our System,</p><p>there is only Header data transfrerred</p><p>the 850 you send to our server seems to be incomplete.. see below.</p><p></p><p></p><p>850BEGEUROFINS_NL&nbsp;&nbsp;&nbsp;</p><p>850PH1&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;NL005005365&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;20190221&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Eurofins Analytico B.V.&nbsp;&nbsp;&nbsp;&nbsp;</p><p>850PH5STEurofins Analytico B.V.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Gildeweg 34&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Barneveld&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;3771 NB&nbsp;&nbsp;&nbsp;&nbsp;Netherlands&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>850PH5BTEurofins Analytico B.V.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Koopvaardijweg 32-34&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PO Box 129&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Oosterhout NB&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;4900 AC&nbsp;&nbsp;&nbsp;&nbsp;Netherlands&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>850PD1000001000000000000000000000000000000&nbsp;00000000000062108&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p></p><p></p>",0.5119732591089264,,
TS001991489,Makita USA Inc,Customer,"Hi Aritra,

I uploaded our AS2 certificate to Walmart's site.  I'm attaching theirs to this case.

Please let me know if there are any problems.

Thanks so much.

Mary
",-0.8057816327210073,,
TS002144664,"Schneider Enterprise Resources, LLC",Customer,"Hi Madhu, can you please confirm when the Prod setup is ready for this partner? Thank you! Liz
",-0.7073559869560297,,
TS001818952,Hirschvogel Inc,Customer,"Dear Gowtham, thanks for the change it looks very good.

Only one thing is missing, costumer send Cum.qty in SHP02_380 (IF SHP03 = 051) in this example 32434 (SHP*02*32434*051*20190101**20190117~) this value should be in P10_AKUEM.


best regards
Matthias Zimmermann


",0.5651065090409705,,
TS001991489,Makita USA Inc,Customer,"Hi Aritra,

Wal-Mart uses a self-service tool on their Retail Link site (similar to the Amazon self-service testing we completed) to set up and test the EDI documents.  The first step is to set up the AS2 connection by installing the AS2 certificates.   Can you provide me with a copy of our AS2 certificate so I can upload it to their site.  Once I do that, I should be able to download the Wal-mart certificate, which I'll forward to you.

Please let me know if you have any questions.

Thanks,

Mary
",-0.6013917037444436,,
TS002081585,"Azteca Foods, Inc.",Customer,"We need to definitely do that.  I cannot be testing in production when the maps are in CTE.  Did you speak with Pierre??
",0.6017541257838515,,
TS001931703,CEVA LOGISTICS,Customer,"IBM Team,
Please update the below line#?s:

Line#? 86 - Chargeable Weight = STSHDR.HDCHWT
Line#? 101 and 102 - Remove them
Line#? 107 and 108 - CONSIGMENT and pieces missing, please revise the mapping
Linw#? 131 and 132 - Volume
Line#? 134 and 135 - RATETYPE

Thank you.
",-0.8900636464336542,,
TS001263588,Krono Services GmbH,Customer,"<p>Hi, some changes requested by TP:</p><p></p><p>QTY+146 must be MOA+146</p><p>__________________________________</p><p>RFF+API Under NAD+BY skip leading zeros</p><p>__________________________________</p><p>DTM+35 is E1EDK02(012)-DATUM</p><p>_____________________________________________________________________________________</p><p>FTX+ZZZ+++Bruttogewicht:E1EDK01-BRGEW SPACE E1EDK01-GEWEI' -&gt; space instead of new field</p><p>FTX+ZZZ+++Nettogewicht:E1EDK01-NTGEW SPACE E1EDK01-GEWEI' -&gt; space instead of new field</p><p>FTX+ZZZ+++Volumen:E1EDKT2-TDLINE(Part1) SPACE E1EDKT2-TDLINE(Part2) -&gt; space instead of new field</p><p>where E1EDKT2 is under E1EDKT1(VOL)</p><p>this is requested (Questionmark included):</p><p>FTX+ZZZ+++Bruttogewicht?:191.932 KGM'&nbsp;</p><p>FTX+ZZZ+++Nettogewicht?:184.236 KGM'</p><p>FTX+ZZZ+++Volumen?: 0.216 M3'</p><p>FTX+ZZZ+++EPA TSCA VI and CARB compliant' &lt;- HARD CODED</p><p>____________</p><p>second IMD+F from first E1EDKT2 where E1EDKT1(ZERT)</p><p>__________________________________</p><p>MOA+203 is E1EDP05-BETRG where KOTXT is ""Brutto mit Lizenzen""</p><p>IF KOTXT ""Brutto mit Lizenzen"" is not present take KOTXT ""Bruttowert""</p><p>___________________________________________________</p><p>skip MOA+131</p><p></p><p>Cheers, Thomas</p>",-0.9590085435887441,,
TS001522495,Phadia AB,Customer,"Hi Rajni,
 we can't determine which customr is belongs to as it should contain the name of the Partner related in this case
instead of Pharmacia_Test
it should be called EUROFINS.......something
the data mapping I'll dicuss with Mateusz

Thanks ?
",-0.8919670243560861,,
TS001891972,"Church & Dwight Co., Inc.",Customer,"Hello Team,

We need few Changes in the mapping of EDI 856 map. Please refer to attached updated MRS and input file for reference.

Regards,
Sudhir
",-0.6866507816249583,,
TS002081585,"Azteca Foods, Inc.",Customer,"They sent some last night but for some reason they went in to the production mailbox and not the test (CTE) I opened a case o find out why but have not heard from them yet.?
",-0.7854712678192682,,
TS002144664,"Schneider Enterprise Resources, LLC",Customer,"Madhu, testing is complete on this setup. Can you please plan to deploy this to Prod on Monday 4/29/19 at 1000am Eastern? Please let me know if any concerns with this timeframe. Thanks! Liz
",-0.8131832185807567,,
TS002175179,Kerry Inc.,Customer,"How do we allow for the scenario of this PID to occur as well as allow the mapping currently intact still to work?

Hoping we can find a way to accommodate both. ?
",-0.8240704151115793,,
TS001522495,Phadia AB,Customer,"Hi Rajni with PID
we have an order from Eurofins which we will process if there are no errors in SAP
PID: dda17140-bd9a-4912-a664-3fe5f902d2d0?
",-0.6072717487174204,,
TS001676747,"New Era Cap Co., Inc.",Customer,"<p>Hi,</p><p></p><p>&nbsp;I need one more added change. I added another MCR today. &nbsp; CTE&nbsp; </p><p>Process ID 7e6f4383-46c9-4dc2-88ce-c7e42449a6bb?</p><p></p><p>I need a small change to add a .25 charge onto the price.</p><p></p><p>PO1*02 is the quantity.&nbsp;For each cap can you please calculate .25 to the PO1*04 price?</p><p></p><p>For example?.this order is for one cap. Customer sends 15.88&nbsp;can you please send to idoc as 16.13?</p><p></p><p></p><p>Order comes in as below?.</p><p></p><p>PO1*01*1**15.88</p><p>E2J3P01004&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;EA&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;15.88&nbsp;</p><p></p><p>Expected result</p><p>E2J3P01004&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;EA&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;16.13&nbsp;</p><p></p><p>&nbsp;</p><p>Thanks</p><p>Lizz</p><p></p>",0.575187022872527,,
TS002048863,Toto USA Inc,Customer,"I apologize for the confusion.  The field names defined in the POFILE1 file are SZORSHP and SZCSTNBR.   I have attached the MRS document and these fields are defined in the POFILE1 under the Output tab.   I used the field names from our ERP system and they are different.  Please substitute SZORSHP for POORSHP and SZCSTNBR for POCSTNBR.    Let me know if you need any additional information.
",-0.606064579879418,,
TS002144664,"Schneider Enterprise Resources, LLC",Customer,"Thank you Madhu, I will begin testing this morning and keep you posted on progress. Thanks, Liz
",-0.5245322246552059,,
TS002081585,"Azteca Foods, Inc.",Customer,"I have a question, if I send you a file to be translated and it is successful - does it go to the customer for review??
",0.5682648974236847,,
TS002111109,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"changes look good.
Please proceed with production install
",0.6879935849133051,,
TS001522495,Phadia AB,Customer,"Hi Rajni,
sorry for the Delay we will be waiting for the outgoing port development for some time as our US support has a huge backlog
the question is for which country do we want to start with I saw that we had a order incomming for the netherlands ca you use that one to map is should fit mor or less to the one we use for SONIC 
for the outgoing you can start with DESADV for sonic as well
for the invoice you can use the nordic maps as a start
the other alternative could be that I create a Eurofins Invoice as a raw SAP  Idoc and send it to you.?
",-0.5834593819020997,,
TS001731119,bharath anaparthi's Account,Customer,"Hi Venkat,
 
As part of transition I am reassigning this case to you.
 
Thanks
Bharath Kumar
",-0.8383445984719565,,
TS001819453,CEVA LOGISTICS,Customer,"We are waiting on the customer.
",-0.8698870153694203,,
TS001891972,"Church & Dwight Co., Inc.",Customer,"Hello Team,

We tested the 856 map and everything looks good except following one issue.

SN1 segment at Hierarchical Level ? Pack is not required. Please remove it.

HL*24**I~
LIN**IN*261050012*UP*033200011101~
SN1**480*EA~
PO4*24*************0~
PID*F****AHBS HOLIDAY 24/1LB~
DTM*036*20211109~
HL*25**T~
MAN*GM*00100332001087315066~
HL*26**P~
LIN**UA*003320001110~
[Crossed-out text: SN1**20*CA~]
PO4*24*************0~
MAN*GM*10033200011108~

Regards,
Sudhir
",-0.7886102803345861,,
TS002048863,Toto USA Inc,Customer,"Here is a PID for the Ferguson TP

ComplianceCheckMapNameTOTO_FERG_I_850_4010
Destination FilenamePO-16526
EnvelopeNameTOTO USA_7702828686_008955171_I_850_004010_ST
GroupApplicationReceiverCode7702828686
GroupApplicationSenderCode008955171
GroupControlNumber222
GroupFunctionalIDCodePO
GroupVersionReleaseIDCode004010
InterchangeControlNumber000000518
InterchangeReceiverID7702828686
InterchangeSenderID008955171
InterchangeTestIndicatorP
Process ID  1105025716

Thanks,

Mitch

",-0.5560602265741235,,
TS002081585,"Azteca Foods, Inc.",Customer,"Hello - 
Case #? TS001984858 was opened earlier to get the trading partner and AS2 connection set up.  I am working on the sample 850.?
",-0.5112991999423274,,
TS001731119,bharath anaparthi's Account,Customer,"- Made changes in DESADV map to covert EST to IST regardless of day light saving period.
-  Deployed the map into CTE and Production.
- Monitored the changes in Inflight.
- Called Rohit and gathered the next DESADV timelines.
",0.7314837136472191,,
TS001819453,CEVA LOGISTICS,Customer,"We are still testing.
",-0.7022119657481195,,
TS001931703,CEVA LOGISTICS,Customer,"IBM Team,
I was correct, this is child case.  I'll test it and let you know my findings.  Sorry for the confusion.  Thank you.
",-0.6435062242734342,,
TS001891972,"Church & Dwight Co., Inc.",Customer,"Hello Dinesh,

Please move the setup into CTE for testing.

Regards,
Sudhir
",-0.7332452973101372,,
TS001931703,CEVA LOGISTICS,Customer,"IBM Team,
My request of changes make on March 11 were posted to this case by mistake, please ignore it.  Thanks Omar.
",-0.9015913591680313,,
TS002111109,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"is anyone looking at this?
",-0.7967579432173149,,
TS002144808,"Stanley Black & Decker, Inc",Customer,"Please note that this change is associated with a project going live early June.

Den
",-0.7772477606010649,,
TS001676747,"New Era Cap Co., Inc.",Customer,"<p>Hello,</p><p></p><p>&nbsp;In addition to the changes already made I need one more additional data field mapped. I added a revised piece on the MCR which I attached here.</p><p></p><p>****REVISED**** 1/22/2019</p><p></p><p>I also need to add one more value mapped to another additional data text field.</p><p></p><p>REF*PQ*Visa*Visa~ Please map the REF*PQ*02 to VENDOR STYLE NUMBER:</p><p></p><p>Expected result.</p><p>E2EDPT2001&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;VENDOR STYLE NUMBER: Visa&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;/</p><p></p><p>&nbsp;CTE</p><p>Process ID 49623fb4-9ba3-4950-b0a3-bd84e6217118</p><p></p><p>Thanks</p><p>Lizz</p><p>?</p>",-0.657446656400332,,
TS001731473,SGCIO,Customer,"?Hello Veera,

Can you please check PID: 117519042 why the ASN is not sent to customer.

Here is the Inbound PID:117503830 of this customer, we need to send it to the same VAN.

Thanks,
Raghav
",-0.7777825955190464,,
TS001819453,CEVA LOGISTICS,Customer,"I am testing.
",-0.5796868771589807,,
TS002111109,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"Overall the changes are working.
One part of the requirement was missunderstood.
On the  DTM logic changes.
If the date in the DTM is > than  (current date+10 w/JVM id) or (current date+15 w/Non-JVM id) then use the date in the DTM.
Example 
CTE PID 24977701 (w/non JVM id)
The DTM is 20190521.. since that is ? curr date+15.. it should use the DTM value for NEEDDELV and REQUIRED date.
CTE PID 24977821 (w/JVM id)
The DTM is 20190521.. since that is ? curr date+10.. it should use the DTM value for NEEDDELV and REQUIRED date.

",-0.839985099266322,,
TS001859967,Avaya Inc.,Customer,"Please confirm where in the mapping this rule is:
The field BSTNK( position 88) under the segment "" E2EDP07 ""has value as "" 71713165.71713165  "", which is throwing an error( REJECT: Hardware order, Delivery Message NOT required).
Thanks,
TK
",-0.9271997786694108,,
TS001891972,"Church & Dwight Co., Inc.",Customer,"Hello Team,

Setup is not yet present in CTE. we are getting TP CONFIG ERROR while testing this 856 map. Could you please check PID #? 24128489 in CTE and fix this issue, so that we can proceed with testing.

Regards,
Sudhir
",-0.7597588550372796,,
TS002048971,C.H. Guenther & Son,Customer,"Please move into production. 
Thank you. 

Rudy?
",-0.6361074453621488,,
TS001676747,"New Era Cap Co., Inc.",Customer,"Hi Debby,

   Our warehouse is creating a new packing slip for this customer that will need the changes we made. ?I am waiting on their input before moving the changes, so no updates yet.

Lizz
",0.5406126747691161,,
TS002025339,"Shure, Inc.",Customer,"Please Change all N201 to C- conditional and let me know. ?
",-0.9153859315539641,,
TS002111109,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"hey Lori,
Yes.. please load to CTE.
Did they update this map base don my last comments?
",-0.8001514941132758,,
TS001931703,CEVA LOGISTICS,Customer,"IBM Team,
Please provide an update on these updates as they are urgent.  Thank you
",-0.5537215164689923,,
TS001819453,CEVA LOGISTICS,Customer,"Hi,  Please make sure I recieve case updates via email for each ticket.  Thanks

TS001814665
TS001818591
TS001819453
",-0.788636193698654,,
TS002111109,"Ingersoll-Rand Company, through its Security Technologies Sector",Customer,"Well at this point I dont know what state which case is in.
To Tom Pate... i see Tom is workng on  the other one..
Can you ask him to coordinate..  i would say let the other one complete first?  then revisit this one.

",-0.630401143158093,,
TS001819453,CEVA LOGISTICS,Customer,"Please contact Ray.  From my understanding the 211 AS2 connection should be with Sheer logistics.
",-0.6907391665646272,,
TS001267619,CEVA LOGISTICS,Customer,"Hi James,

Hi Naomi,

We are still waiting response from Client. There might be possibility for Additional Changes as Client has moved to another Payment Company and PER is already submitted for New Implementation. So awaiting response from Client whether to do changes in both Existing and New Flow Or New Flow Only...Will keep you posted.

Regards,
Saurabh Wahi

",-0.8183396001963507,,
TS001819453,CEVA LOGISTICS,Customer,"Hi, Please contact Ray Rutz X L?Oreal USA  X  edisupport@us.loreal.com X (908) 673-5478   for exact AS2 details.  Thanks
",-0.7475276445480188,,
TS001931703,CEVA LOGISTICS,Customer,"IBM Team,
Please update the below instructions:

Line#? 17 - Update from 'CEVAUS' to 'CEVA'
Line#? 33 - Update logic """"CEVAKINDLEoceanDEST"" or ""CEVAKINDLEAIRDEST""
Line#? 95 and 96,98 and 99 - Remove them
Line#? 87 - Add (If !Empty)
Line#? 109 thru 126 new instructions
Line#? 132 - ICTOAM.  If ICCGTY != ''LMD' != 'WTS' != 'STP' != 'SPE' != 'EDC' Then Sum all occurrence amounts into ICTOAM)
Line#? 133 - change ICCDS2 to ICCGTY, If ICCGTY != ''LMD' != 'WTS' != 'STP' != 'SPE' != 'EDC' Then map 'OTH'  

Thank you (See attached paper map doc attached)
",-0.8330534045332111,,
TS002025339,"Shure, Inc.",Customer,"Hi Kusuma,
In the attached TXT file you see all the Segment fields that would be sent in said sequence. Each field is of 35 Character Limit in Z1ADRM1.
For your reference ?each of the below starts with word street as below:

 Street 2- N.M.K. ELECTRONICS           
Street 3- N.M.K. ELECTRONICS           
Street 4- N.M.K. ELECTRONICS

Let me know if you Need additional Information. 
Thanks for the help.
Regards
Karthik
",-0.785523672039869,,
TS002048971,C.H. Guenther & Son,Customer,"Thank you Prabakar.   Please let us know as soon as you have a resolution since this is urgent! 

Rudy  ?
",-0.8775996679422079,,
